filepath,file_size,num_sections,export_count,avg_entropy,label
C:\Windows\System32\rastlsext.dll,344064,8,15,3.101521044,0
C:\Windows\System32\rdbui.dll,630784,9,5,3.31829266,0
C:\Windows\System32\rdp4vs.dll,144688,7,1,2.753911235,0
C:\Windows\System32\RdpAvenc.dll,251296,7,3,2.886704958,0
C:\Windows\System32\rdpbase.dll,1889720,8,255,3.678537155,0
C:\Windows\System32\rdpcfgex.dll,32768,7,10,1.566533512,0
C:\Windows\System32\rdpcorets.dll,1835008,8,5,3.773889614,0
C:\Windows\System32\rdpcredentialprovider.dll,73728,8,2,1.859056046,0
C:\Windows\System32\rdpendp.dll,344424,8,5,3.172299831,0
C:\Windows\System32\rdpnanoTransport.dll,4140848,7,6,5.022431322,0
C:\Windows\System32\RdpRelayTransport.dll,319488,7,5,3.229728406,0
C:\Windows\System32\RdpSaPs.dll,36864,7,5,1.393373175,0
C:\Windows\System32\rdpserverbase.dll,2336200,8,25,4.144084757,0
C:\Windows\System32\rdpsharercom.dll,1515520,8,4,3.736025441,0
C:\Windows\System32\rdpviewerax.dll,303104,8,4,3.193847401,0
C:\Windows\System32\RDSAppXHelper.dll,114688,8,3,2.492960582,0
C:\Windows\System32\rdsdwmdr.dll,237568,8,3,2.467726753,0
C:\Windows\System32\rdvvmtransport.dll,114688,8,3,2.210984389,0
C:\Windows\System32\RDXService.dll,811008,8,5,3.443224796,0
C:\Windows\System32\RDXTaskFactory.dll,430080,8,3,3.111703357,0
C:\Windows\System32\ReAgent.dll,722352,8,70,3.189788453,0
C:\Windows\System32\ReAgentTask.dll,40960,7,4,1.284008906,0
C:\Windows\System32\recovery.dll,126976,8,4,2.726071428,0
C:\Windows\System32\RefsDedupSvc.Proxy.dll,53248,8,3,1.352813867,0
C:\Windows\System32\regapi.dll,258048,8,100,2.499290624,0
C:\Windows\System32\RegCtrl.dll,77824,7,4,2.189225812,0
C:\Windows\System32\regidle.dll,40960,7,4,1.540984082,0
C:\Windows\System32\regsvc.dll,208896,8,2,2.376491303,0
C:\Windows\System32\reguwpapi.dll,67592,7,14,1.670986288,0
C:\Windows\System32\ReInfo.dll,98304,8,1,1.925285987,0
C:\Windows\System32\remoteaudioendpoint.dll,117160,10,4,1.984230148,0
C:\Windows\System32\remotepg.dll,118784,7,5,2.40593232,0
C:\Windows\System32\RemoteRemediationCSP.dll,114688,7,2,2.723519025,0
C:\Windows\System32\RemoteWipeCSP.dll,94208,8,2,2.063928222,0
C:\Windows\System32\RemovableMediaProvisioningPlugin.dll,98304,8,3,2.096863531,0
C:\Windows\System32\RemoveDeviceContextHandler.dll,102400,8,2,2.221490693,0
C:\Windows\System32\RemoveDeviceElevated.dll,36864,7,5,1.444118543,0
C:\Windows\System32\ReportingCSP.dll,122880,8,2,2.424919278,0
C:\Windows\System32\RESAMPLEDMO.DLL,736976,8,35,3.414642162,0
C:\Windows\System32\ResBParser.dll,147456,8,3,2.441481031,0
C:\Windows\System32\ResetEngine.dll,2864584,8,60,3.739640087,0
C:\Windows\System32\ResetEngOnline.dll,212992,7,9,3.09113349,0
C:\Windows\System32\ResourceMapper.dll,536576,8,3,3.123284229,0
C:\Windows\System32\ResourcePolicyClient.dll,92280,8,15,2.008115151,0
C:\Windows\System32\ResourcePolicyServer.dll,181680,8,3,2.2849429,0
C:\Windows\System32\resutils.dll,405504,8,146,3.271715289,0
C:\Windows\System32\rgb9rast.dll,196608,7,30,3.009144788,0
C:\Windows\System32\riched20.dll,737280,7,9,3.801301947,0
C:\Windows\System32\riched32.dll,32768,7,0,1.307111133,0
C:\Windows\System32\RjvMDMConfig.dll,180224,8,2,2.330613448,0
C:\Windows\System32\RMapi.dll,229376,8,8,2.897098147,0
C:\Windows\System32\rmclient.dll,232880,8,157,2.631172359,0
C:\Windows\System32\RMSRoamingSecurity.dll,131072,8,2,2.648377102,0
C:\Windows\System32\rnr20.dll,22024,2,1,0.867852864,0
C:\Windows\System32\RoamingSecurity.dll,77824,8,5,2.116747797,0
C:\Windows\System32\rometadata.dll,223224,7,1,4.26431107,0
C:\Windows\System32\RotMgr.dll,73728,7,4,2.30725563,0
C:\Windows\System32\RpcEpMap.dll,110592,8,1,2.248039505,0
C:\Windows\System32\rpchttp.dll,217088,8,19,2.625810265,0
C:\Windows\System32\RpcNs4.dll,32768,6,62,1.215377394,0
C:\Windows\System32\rpcnsh.dll,61440,7,1,1.861308041,0
C:\Windows\System32\rpcrt4.dll,1154344,9,557,3.720066219,0
C:\Windows\System32\RpcRtRemote.dll,96528,8,10,1.887723069,0
C:\Windows\System32\rpcss.dll,1433600,8,17,3.208142579,0
C:\Windows\System32\rsaenh.dll,249424,8,27,2.609639543,0
C:\Windows\System32\rshx32.dll,163840,8,5,2.840822237,0
C:\Windows\System32\RstrtMgr.dll,274432,8,12,2.597777356,0
C:\Windows\System32\rtffilt.dll,184320,8,4,2.308491607,0
C:\Windows\System32\RTHDASIO64.dll,313312,7,4,4.633969959,0
C:\Windows\System32\rtm.dll,208896,7,116,2.713694288,0
C:\Windows\System32\rtmcodecs.dll,1091936,7,95,4.631704397,0
C:\Windows\System32\RTMediaFrame.dll,495616,8,3,3.119393724,0
C:\Windows\System32\rtmmvrortc.dll,56672,6,5,4.269449635,0
C:\Windows\System32\rtmpal.dll,1354080,7,495,4.762971459,0
C:\Windows\System32\rtmpltfm.dll,4898144,6,43,5.157962127,0
C:\Windows\System32\rtutils.dll,94208,8,41,2.121717167,0
C:\Windows\System32\RTWorkQ.dll,265952,8,37,2.744048818,0
C:\Windows\System32\RuleBasedDS.dll,114688,7,2,2.804265972,0
C:\Windows\System32\samcli.dll,110592,8,36,1.949642914,0
C:\Windows\System32\samlib.dll,176128,8,77,2.525226127,0
C:\Windows\System32\samsrv.dll,978944,8,338,3.493702999,0
C:\Windows\System32\sas.dll,40960,7,1,1.397279121,0
C:\Windows\System32\sbe.dll,983040,8,4,3.076428605,0
C:\Windows\System32\sbeio.dll,208896,7,2,2.8958508,0
C:\Windows\System32\sberes.dll,73728,2,0,3.774378665,0
C:\Windows\System32\sbresources.dll,104816,2,0,3.924854259,0
C:\Windows\System32\sbservicetrigger.dll,45056,7,4,1.783609439,0
C:\Windows\System32\scansetting.dll,307200,7,6,4.038116968,0
C:\Windows\System32\SCardBi.dll,77824,7,6,2.217699516,0
C:\Windows\System32\SCardDlg.dll,106496,8,5,2.291919185,0
C:\Windows\System32\SCardSvr.dll,339968,7,3,3.297780601,0
C:\Windows\System32\scavengeui.dll,155648,7,4,3.223720606,0
C:\Windows\System32\ScDeviceEnum.dll,204800,8,2,2.63251041,0
C:\Windows\System32\scecli.dll,364544,8,75,2.850584186,0
C:\Windows\System32\scesrv.dll,569344,8,2,3.056540616,0
C:\Windows\System32\schannel.dll,819200,8,37,3.528304921,0
C:\Windows\System32\schedcli.dll,53248,8,4,1.368657812,0
C:\Windows\System32\schedsvc.dll,946176,8,1,3.335408925,0
C:\Windows\System32\scksp.dll,307200,8,2,3.115146852,0
C:\Windows\System32\scripto.dll,114688,7,4,2.701673701,0
C:\Windows\System32\scrobj.dll,266240,7,11,3.510336443,0
C:\Windows\System32\scrrun.dll,233472,7,6,3.214293673,0
C:\Windows\System32\sdcpl.dll,790528,8,2,3.113641501,0
C:\Windows\System32\SDDS.dll,417792,8,4,3.165264576,0
C:\Windows\System32\sdengin2.dll,1220608,8,7,3.989811161,0
C:\Windows\System32\SDFHost.dll,63472,7,1,1.687650799,0
C:\Windows\System32\sdhcinst.dll,57344,7,2,1.727028609,0
C:\Windows\System32\sdiageng.dll,303104,7,2,3.095685307,0
C:\Windows\System32\sdiagprv.dll,196608,8,2,3.058736139,0
C:\Windows\System32\sdiagschd.dll,102400,7,4,2.566722933,0
C:\Windows\System32\sdohlp.dll,585728,7,4,4.29175658,0
C:\Windows\System32\sdrsvc.dll,212992,8,5,2.700496981,0
C:\Windows\System32\sdshext.dll,155648,8,4,2.724570307,0
C:\Windows\System32\Search.ProtocolHandler.MAPI2.dll,393216,8,4,3.084898483,0
C:\Windows\System32\SearchFolder.dll,565248,8,11,3.725759302,0
C:\Windows\System32\SearchIndexerCore.dll,929792,8,271,3.239222669,0
C:\Windows\System32\SebBackgroundManagerPolicy.dll,86016,7,2,2.366226125,0
C:\Windows\System32\secfw_AuthenticAMD.dll,190784,8,0,1.578502831,0
C:\Windows\System32\secfw_GenuineIntel.dll,652208,8,0,1.335268596,0
C:\Windows\System32\sechost.dll,691560,8,246,3.32722665,0
C:\Windows\System32\seclogon.dll,57344,8,2,1.585199964,0
C:\Windows\System32\secproc.dll,425984,8,30,3.170411754,0
C:\Windows\System32\secproc_isv.dll,425984,8,30,3.17108178,0
C:\Windows\System32\secproc_ssp.dll,135168,7,30,2.667510411,0
C:\Windows\System32\secproc_ssp_isv.dll,135168,7,30,2.679179653,0
C:\Windows\System32\secur32.dll,53248,8,98,1.47485841,0
C:\Windows\System32\SecureTimeAggregator.dll,159744,8,4,2.026672645,0
C:\Windows\System32\security.dll,12288,2,36,2.528791516,0
C:\Windows\System32\SecurityCenterBroker.dll,237040,8,4,2.519951623,0
C:\Windows\System32\SecurityCenterBrokerPS.dll,63464,7,4,1.588923549,0
C:\Windows\System32\SecurityHealthAgent.dll,1414560,7,4,4.530890074,0
C:\Windows\System32\SecurityHealthCore.dll,1340832,8,3,3.518107165,0
C:\Windows\System32\SecurityHealthProxyStub.dll,193992,7,4,2.376523262,0
C:\Windows\System32\SecurityHealthSSO.dll,954368,8,3,3.004107898,0
C:\Windows\System32\SecurityHealthSsoUdk.dll,124320,8,6,2.172657346,0
C:\Windows\System32\SecurityHealthUdk.dll,267680,8,92,2.746551931,0
C:\Windows\System32\SEMgrPS.dll,57344,7,2,1.9116846,0
C:\Windows\System32\SEMgrSvc.dll,1318912,8,5,3.704356554,0
C:\Windows\System32\sendmail.dll,237568,8,2,2.428696814,0
C:\Windows\System32\Sens.dll,98304,8,5,2.186022298,0
C:\Windows\System32\SensApi.dll,45056,8,3,1.10182688,0
C:\Windows\System32\SensorPerformanceEvents.dll,36864,2,0,2.044945731,0
C:\Windows\System32\SensorsApi.dll,413696,8,37,3.017899447,0
C:\Windows\System32\SensorsClassExtension.dll,176128,7,5,2.587554748,0
C:\Windows\System32\SensorsCpl.dll,12288,2,0,0.884340261,0
C:\Windows\System32\SensorService.dll,950272,8,3,3.496087175,0
C:\Windows\System32\SensorsNativeApi.dll,137824,8,68,1.954909219,0
C:\Windows\System32\SensorsNativeApi.V2.dll,307248,8,72,2.731938457,0
C:\Windows\System32\SensorsUtilsV2.dll,237016,8,71,2.876495661,0
C:\Windows\System32\sensrsvc.dll,221184,7,2,2.682332292,0
C:\Windows\System32\serialui.dll,45056,7,6,1.568668897,0
C:\Windows\System32\ServicingCommon.dll,1067520,9,192,3.088609268,0
C:\Windows\System32\ServicingUAPI.dll,2442672,10,13,2.940332935,0
C:\Windows\System32\serwvdrv.dll,49152,7,3,1.65764042,0
C:\Windows\System32\SessEnv.dll,593920,8,2,3.236035936,0
C:\Windows\System32\setbcdlocale.dll,36864,7,1,1.431204394,0
C:\Windows\System32\SetNetworkLocation.dll,122880,7,6,2.498497711,0
C:\Windows\System32\SettingsEnvironment.Desktop.dll,835584,8,2,3.251411824,0
C:\Windows\System32\SettingsExtensibilityHandlers.dll,200704,7,1,3.010278345,0
C:\Windows\System32\SettingsHandlers_Accessibility.dll,487424,8,6,3.158882777,0
C:\Windows\System32\SettingsHandlers_AdvertisingId.dll,147456,7,1,2.66768171,0
C:\Windows\System32\SettingsHandlers_AppControl.dll,184320,8,1,2.402168195,0
C:\Windows\System32\SettingsHandlers_AppExecutionAlias.dll,229376,7,1,2.961718264,0
C:\Windows\System32\SettingsHandlers_Authentication.dll,442368,8,3,3.045915806,0
C:\Windows\System32\SettingsHandlers_BackgroundApps.dll,217088,7,1,3.014514031,0
C:\Windows\System32\SettingsHandlers_Backup.dll,317440,7,3,3.953853309,0
C:\Windows\System32\SettingsHandlers_BatteryUsage.dll,589824,8,1,3.40331724,0
C:\Windows\System32\SettingsHandlers_Camera.dll,700416,8,2,3.33129733,0
C:\Windows\System32\SettingsHandlers_CapabilityAccess.dll,499712,8,2,3.287019848,0
C:\Windows\System32\SettingsHandlers_Clipboard.dll,282624,8,4,2.987884628,0
C:\Windows\System32\SettingsHandlers_ClosedCaptioning.dll,282624,8,1,3.023429987,0
C:\Windows\System32\SettingsHandlers_CloudPC.dll,170488,7,3,3.76281201,0
C:\Windows\System32\SettingsHandlers_ContentDeliveryManager.dll,233472,8,3,2.713401625,0
C:\Windows\System32\SettingsHandlers_Copilot.dll,249856,7,3,3.103133281,0
C:\Windows\System32\SettingsHandlers_Cortana.dll,348160,8,4,2.972683406,0
C:\Windows\System32\SettingsHandlers_DesktopDisplay.dll,185344,7,3,3.952751362,0
C:\Windows\System32\SettingsHandlers_DesktopTaskbar.dll,462312,7,3,4.143370602,0
C:\Windows\System32\SettingsHandlers_Devices.dll,909312,8,1,3.499938782,0
C:\Windows\System32\SettingsHandlers_Display.dll,503808,8,3,3.221991872,0
C:\Windows\System32\SettingsHandlers_Flights.dll,700416,8,1,3.079208282,0
C:\Windows\System32\SettingsHandlers_Fonts.dll,458752,7,3,3.691321374,0
C:\Windows\System32\SettingsHandlers_ForceSync.dll,212992,8,1,2.520151344,0
C:\Windows\System32\SettingsHandlers_Gaming.dll,446464,8,3,2.887777215,0
C:\Windows\System32\SettingsHandlers_Geolocation.dll,188416,8,1,2.529777313,0
C:\Windows\System32\SettingsHandlers_Gpu.dll,446464,8,3,3.100643533,0
C:\Windows\System32\SettingsHandlers_HumanPresence.dll,368640,7,2,3.707956417,0
C:\Windows\System32\SettingsHandlers_IME.dll,1257472,8,2,3.32354392,0
C:\Windows\System32\SettingsHandlers_InkingTypingPrivacy.dll,253952,8,1,2.833657315,0
C:\Windows\System32\SettingsHandlers_InputPersonalization.dll,528384,7,1,3.476602454,0
C:\Windows\System32\SettingsHandlers_InstalledUpdates.dll,208896,8,5,2.784807432,0
C:\Windows\System32\SettingsHandlers_Keyboard.dll,729088,8,4,3.23570337,0
C:\Windows\System32\SettingsHandlers_Language.dll,1155072,8,3,3.530766479,0
C:\Windows\System32\SettingsHandlers_Lighting.dll,475136,7,1,3.598550588,0
C:\Windows\System32\SettingsHandlers_ManagePhone.dll,278528,8,1,2.890441144,0
C:\Windows\System32\SettingsHandlers_Maps.dll,364544,8,1,2.989163341,0
C:\Windows\System32\SettingsHandlers_Mouse.dll,196608,7,1,2.986870546,0
C:\Windows\System32\SettingsHandlers_Notifications.dll,552960,8,1,3.060427255,0
C:\Windows\System32\SettingsHandlers_nt.dll,3678208,8,6,3.866323201,0
C:\Windows\System32\SettingsHandlers_OneCore_BatterySaver.dll,454656,8,3,3.139884063,0
C:\Windows\System32\SettingsHandlers_OneCore_PowerAndSleep.dll,466944,8,2,3.14851378,0
C:\Windows\System32\SettingsHandlers_OneDriveBackup.dll,159744,7,3,2.78110045,0
C:\Windows\System32\SettingsHandlers_OptionalFeatures.dll,589824,8,5,3.287089468,0
C:\Windows\System32\SettingsHandlers_PCDisplay.dll,872448,8,4,3.416322765,0
C:\Windows\System32\SettingsHandlers_PCDisplayRemote.dll,364544,7,3,3.392781844,0
C:\Windows\System32\SettingsHandlers_Pen.dll,507904,8,3,3.16974434,0
C:\Windows\System32\SettingsHandlers_Region.dll,483328,8,3,3.370973237,0
C:\Windows\System32\SettingsHandlers_Resume.dll,140064,7,3,3.765750468,0
C:\Windows\System32\SettingsHandlers_SharedExperiences_Rome.dll,319488,8,1,3.114769034,0
C:\Windows\System32\SettingsHandlers_SIUF.dll,333232,8,1,3.069973005,0
C:\Windows\System32\SettingsHandlers_SpeechPrivacy.dll,630784,8,2,3.295152267,0
C:\Windows\System32\SettingsHandlers_Startup.dll,262144,8,1,2.713247426,0
C:\Windows\System32\SettingsHandlers_Storage.dll,1564672,8,5,3.607457489,0
C:\Windows\System32\SettingsHandlers_StorageSense.dll,1631688,8,6,3.828954243,0
C:\Windows\System32\SettingsHandlers_Touch.dll,188416,8,1,2.556007111,0
C:\Windows\System32\SettingsHandlers_Troubleshoot.dll,336160,8,1,2.868279802,0
C:\Windows\System32\SettingsHandlers_User.dll,462848,8,3,3.077062334,0
C:\Windows\System32\SettingsHandlers_UserAccount.dll,610304,8,2,3.337648623,0
C:\Windows\System32\SettingsHandlers_UserExperience.dll,155648,7,1,2.86943159,0
C:\Windows\System32\SettingsHandlers_UserIntent.dll,233472,7,4,3.256143677,0
C:\Windows\System32\SettingsHandlers_WorkAccess.dll,499712,8,3,3.091957557,0
C:\Windows\System32\SettingSyncDownloadHelper.dll,684032,8,1,2.94768668,0
C:\Windows\System32\setupapi.dll,4790456,8,682,3.904055713,0
C:\Windows\System32\setupcl.dll,177456,7,11,2.64120663,0
C:\Windows\System32\setupcln.dll,208896,7,4,3.239470126,0
C:\Windows\System32\setupetw.dll,30128,2,0,2.119656874,0
C:\Windows\System32\SFAPE.dll,84168,7,10,1.994843039,0
C:\Windows\System32\SFAPM.dll,300464,8,1,2.504910863,0
C:\Windows\System32\sfc.dll,22024,2,16,1.383001456,0
C:\Windows\System32\sfc_os.dll,50960,8,18,1.064704219,0
C:\Windows\System32\SfSEnclave.dll,67600,6,4,1.990889748,0
C:\Windows\System32\shacct.dll,159744,8,2,2.298405797,0
C:\Windows\System32\shacctprofile.dll,102400,8,2,2.138146369,0
C:\Windows\System32\SharedPCCSP.dll,184320,7,2,2.768999114,0
C:\Windows\System32\ShareHost.dll,679936,8,5,3.286680322,0
C:\Windows\System32\sharemediacpl.dll,233472,8,2,2.957747317,0
C:\Windows\System32\ShareTargets.dll,274360,7,2,3.830766649,0
C:\Windows\System32\SHCore.dll,972512,8,202,3.248622537,0
C:\Windows\System32\shdocvw.dll,557056,8,125,3.346358777,0
C:\Windows\System32\shell32.dll,7554800,8,842,4.363923715,0
C:\Windows\System32\ShellCommonCommonProxyStub.dll,1212416,8,3,2.096073273,0
C:\Windows\System32\shellstyle.dll,118784,2,0,3.407108132,0
C:\Windows\System32\shfolder.dll,32768,7,2,1.348539567,0
C:\Windows\System32\shgina.dll,57344,8,3,1.821758033,0
C:\Windows\System32\shimeng.dll,28672,6,11,0.957466888,0
C:\Windows\System32\shimgvw.dll,61440,7,9,2.126230271,0
C:\Windows\System32\shlwapi.dll,418816,8,931,3.515123855,0
C:\Windows\System32\shpafact.dll,49152,8,2,1.549918189,0
C:\Windows\System32\shsetup.dll,172032,8,5,2.082680543,0
C:\Windows\System32\shsvcs.dll,278528,8,16,2.486664174,0
C:\Windows\System32\shunimpl.dll,45056,7,453,1.308385036,0
C:\Windows\System32\shutdownext.dll,57344,7,5,1.706604975,0
C:\Windows\System32\shutdownux.dll,294912,8,3,3.055376571,0
C:\Windows\System32\shwebsvc.dll,495616,8,4,2.724076929,0
C:\Windows\System32\signdrv.dll,73728,7,4,2.505332581,0
C:\Windows\System32\SimAuth.dll,167936,8,3,2.525809619,0
C:\Windows\System32\SimCfg.dll,118784,8,12,1.989226797,0
C:\Windows\System32\skci.dll,336160,14,17,2.947854218,0
C:\Windows\System32\slc.dll,195712,8,40,1.87622308,0
C:\Windows\System32\slcext.dll,49152,7,9,1.49209687,0
C:\Windows\System32\slwga.dll,122880,7,2,2.35862672,0
C:\Windows\System32\SmartActionPlatform.dll,475136,7,3,3.500403425,0
C:\Windows\System32\SmartCardBackgroundPolicy.dll,102400,8,2,2.1601463,0
C:\Windows\System32\SmartcardCredentialProvider.dll,778240,8,2,3.223424012,0
C:\Windows\System32\SmartCardSimulator.dll,528384,7,15,3.696237718,0
C:\Windows\System32\smartscreen.dll,4215864,8,17,4.872184024,0
C:\Windows\System32\smartscreenps.dll,122880,7,5,2.963729465,0
C:\Windows\System32\SMBHelperClass.dll,131072,7,4,2.958436315,0
C:\Windows\System32\smbwmiv2.dll,491520,8,7,3.250395141,0
C:\Windows\System32\SmiEngine.dll,927136,7,13,4.02455704,0
C:\Windows\System32\smphost.dll,79280,7,2,1.895309858,0
C:\Windows\System32\SmsRouterSvc.dll,679936,8,2,3.324909487,0
C:\Windows\System32\SndVolSSO.dll,266240,8,7,2.898215839,0
C:\Windows\System32\snmpapi.dll,61440,7,38,2.008381049,0
C:\Windows\System32\socialapis.dll,143360,8,3,2.846148041,0
C:\Windows\System32\softkbd.dll,258048,7,4,3.378200313,0
C:\Windows\System32\softpub.dll,36864,7,24,1.2699466,0
C:\Windows\System32\SortServer2003Compat.dll,73728,7,2,1.662224993,0
C:\Windows\System32\SortWindows61.dll,77824,7,2,1.596334937,0
C:\Windows\System32\SortWindows62.dll,90112,7,2,1.714443762,0
C:\Windows\System32\SortWindows63.dll,90112,7,2,1.713963107,0
C:\Windows\System32\SortWindows64.dll,90112,7,2,1.714255073,0
C:\Windows\System32\SortWindows6Compat.dll,94208,7,2,1.605492069,0
C:\Windows\System32\SpaceControl.dll,827392,7,2,4.086488143,0
C:\Windows\System32\spbcd.dll,151552,7,3,2.188124958,0
C:\Windows\System32\spfileq.dll,139264,7,18,2.648860947,0
C:\Windows\System32\spinf.dll,126976,7,48,2.58854517,0
C:\Windows\System32\spmpm.dll,32768,7,1,1.456630745,0
C:\Windows\System32\spnet.dll,32768,7,2,1.650329464,0
C:\Windows\System32\spoolss.dll,188416,8,209,2.295216024,0
C:\Windows\System32\spopk.dll,131072,8,5,2.078367343,0
C:\Windows\System32\spp.dll,294912,8,13,2.562527584,0
C:\Windows\System32\sppc.dll,147456,7,67,3.157616546,0
C:\Windows\System32\sppcext.dll,659456,8,21,3.426475514,0
C:\Windows\System32\sppcomapi.dll,348160,7,2,3.562301244,0
C:\Windows\System32\sppcommdlg.dll,339968,7,1,3.061478996,0
C:\Windows\System32\sppnp.dll,372736,8,6,2.286482778,0
C:\Windows\System32\sppobjs.dll,1951784,7,5,3.94130064,0
C:\Windows\System32\sppwinob.dll,778320,7,5,3.594939489,0
C:\Windows\System32\sppwmi.dll,200704,8,4,2.44706065,0
C:\Windows\System32\spwinsat.dll,40960,7,1,1.465856848,0
C:\Windows\System32\spwizeng.dll,570800,7,1282,3.727682074,0
C:\Windows\System32\spwizimg.dll,95648,2,0,3.948789599,0
C:\Windows\System32\spwizres.dll,26056,2,0,1.748280737,0
C:\Windows\System32\spwmp.dll,40960,7,2,1.228026279,0
C:\Windows\System32\sqlsrv32.dll,794624,9,90,3.391937033,0
C:\Windows\System32\sqmapi.dll,75856,7,62,1.945667797,0
C:\Windows\System32\srchadmin.dll,323584,8,4,2.889691783,0
C:\Windows\System32\srclient.dll,98304,7,13,2.114236177,0
C:\Windows\System32\srcore.dll,491520,7,7,3.731035658,0
C:\Windows\System32\SrEvents.dll,12288,2,0,1.827502139,0
C:\Windows\System32\SRH.dll,5648384,8,27,4.40984167,0
C:\Windows\System32\srhelper.dll,110592,7,4,2.400452464,0
C:\Windows\System32\srpapi.dll,196608,9,23,2.690952975,0
C:\Windows\System32\srrstr.dll,241664,7,1,3.056039742,0
C:\Windows\System32\srumapi.dll,86016,8,15,2.198798508,0
C:\Windows\System32\srumsvc.dll,376832,8,3,2.737056198,0
C:\Windows\System32\srvcli.dll,146080,8,67,2.233800256,0
C:\Windows\System32\srvsvc.dll,434176,8,2,2.950655257,0
C:\Windows\System32\srwmi.dll,61440,7,4,1.990795142,0
C:\Windows\System32\sscore.dll,73728,8,52,1.80879836,0
C:\Windows\System32\sscoreext.dll,40960,8,13,1.277129729,0
C:\Windows\System32\ssdm.dll,180224,8,1,2.713723388,0
C:\Windows\System32\ssdpapi.dll,131072,8,29,2.113629935,0
C:\Windows\System32\ssdpsrv.dll,348160,8,2,2.575173203,0
C:\Windows\System32\sspicli.dll,303128,8,111,2.694625107,0
C:\Windows\System32\sspisrv.dll,53248,7,5,1.735369199,0
C:\Windows\System32\SSShim.dll,165296,7,6,2.46805418,0
C:\Windows\System32\sstpcfg.dll,102400,8,20,1.576116209,0
C:\Windows\System32\sstpsvc.dll,188416,8,2,2.393447764,0
C:\Windows\System32\StartTileData.dll,5612736,8,7,3.890909925,0
C:\Windows\System32\Startupscan.dll,53248,7,5,1.635631836,0
C:\Windows\System32\StateRepository.Core.dll,827896,7,280,3.664613634,0
